case_id,model_type,arrival_rate,service_rate,num_servers,warm_percent,spawn_time,blocking_probability,latency,cpu_usage,ram_usage
91,Markov,10.0,4.0,15,0.7,4,2.5298025402937695e-18,0.25000000000146205,143.50000000004488,655.000000000466
92,Markov,10.0,4.0,15,0.7,8,2.5652640226719344e-18,0.250000000002924,143.50000000008873,655.0000000009046
93,Markov,10.0,4.0,15,1.0,2,1.743569288719691e-18,0.25000000000000017,152.50000000000009,925.0
94,Markov,10.0,4.0,15,1.0,4,1.743569288719691e-18,0.25000000000000017,152.50000000000009,925.0
95,Markov,10.0,4.0,15,1.0,8,1.743569288719691e-18,0.25000000000000017,152.50000000000009,925.0
96,Markov,10.0,4.0,30,0.3,2,2.3813871045087323e-18,0.25000000037314285,140.50000001166083,565.0000001259357
97,Markov,10.0,4.0,30,0.3,4,2.67789627659367e-18,0.25000000074628537,140.5000000228551,565.0000002378785
98,Markov,10.0,4.0,30,0.3,8,2.874002719890314e-18,0.2500000014925705,140.50000004524367,565.000000461764
99,Markov,10.0,4.0,30,0.5,2,1.5532957345066798e-18,0.25000000000000144,152.50000000000017,925.0000000000005
0,Simulator,10.0,0.25,5,0.3,2,0.8090794563920756,5.132672581222382,375.4504575465986,369.8846536411698
1,Simulator,10.0,0.25,5,0.3,4,0.8413493023720461,6.172034270503104,320.4818183042079,359.8150465465159
2,Simulator,10.0,0.25,5,0.3,8,0.867713954421799,7.45385519397255,265.52346002740643,349.4532680291814
3,Simulator,10.0,0.25,5,0.5,2,0.7964049808087119,4.802390585462728,406.51481121288305,377.23394582535997
4,Simulator,10.0,0.25,5,0.5,4,0.81515614714316,5.302101830858109,367.8277963903105,370.06203826514127
5,Simulator,10.0,0.25,5,0.5,8,0.8373503412778337,6.044921076906802,327.64878492093027,362.1794300373564
6,Simulator,10.0,0.25,5,0.7,2,0.7836439955255784,4.476053535121897,438.34637232717154,384.92556226344607
7,Simulator,10.0,0.25,5,0.7,4,0.7920064341726056,4.695341751735525,413.06829782006923,380.06596243463576
8,Simulator,10.0,0.25,5,0.7,8,0.8057196110574656,5.048820112768918,390.1716634007518,375.4019510357527
9,Simulator,10.0,0.25,5,1.0,2,0.75787486815078,3.990023416027428,483.6933582478271,396.37415474445646
10,Simulator,10.0,0.25,5,1.0,4,0.7571392019223282,3.978068245893257,482.7400441021017,395.8816416534912
11,Simulator,10.0,0.25,5,1.0,8,0.7573012210905408,4.007573974981674,480.409040408955,394.81000824672486
12,Simulator,10.0,0.25,15,0.3,2,0.44361904761904764,5.216204910791378,1110.9375654198982,1092.3091028022152
13,Simulator,10.0,0.25,15,0.3,4,0.5276277847671428,6.1575582756490626,952.9258573646425,1067.772619390463
14,Simulator,10.0,0.25,15,0.3,8,0.6099930603747398,7.527668261382028,789.242697789929,1038.4555165188492
15,Simulator,10.0,0.25,15,0.5,2,0.39983031547924713,4.777876578244769,1197.1572297888424,1111.4589179041136
16,Simulator,10.0,0.25,15,0.5,4,0.4559993723802479,5.323542906291971,1082.8151181938968,1093.6340549699928
17,Simulator,10.0,0.25,15,0.5,8,0.5175329268703472,6.015408855860886,963.6256199631879,1071.3508749016348
18,Simulator,10.0,0.25,15,0.7,2,0.36167652662187905,4.4445470123953665,1281.0414283089906,1133.3313762079656
19,Simulator,10.0,0.25,15,0.7,4,0.3850327218473433,4.679153948886754,1209.6027668046333,1120.6776930867545
20,Simulator,10.0,0.25,15,0.7,8,0.4244148629881787,4.981188799626346,1132.671154642134,1105.24571190731
21,Simulator,10.0,0.25,15,1.0,2,0.30047993942295914,3.9908145332396256,1394.7827664314016,1175.6468230812393
22,Simulator,10.0,0.25,15,1.0,4,0.29374103725116024,3.978442068666737,1384.6997208275961,1170.70878656345
23,Simulator,10.0,0.25,15,1.0,8,0.3009273517434897,4.008194650835004,1366.9234899281134,1161.3204401213975
24,Simulator,10.0,0.25,30,0.3,2,0.034037009820295276,5.121772454264681,1945.5664260134233,1890.589344867938
25,Simulator,10.0,0.25,30,0.3,4,0.10704146011716989,6.087537804975219,1790.1247753857963,1985.6978125342744
26,Simulator,10.0,0.25,30,0.3,8,0.23454761769871396,7.479377782728086,1530.0868447811738,2009.9501984646884
27,Simulator,10.0,0.25,30,0.5,2,0.013809539719131781,4.61243830004376,1985.3371307699958,1817.0568080834023
28,Simulator,10.0,0.25,30,0.5,4,0.03579788431240153,5.057639867099397,1902.6401894295982,1888.4895901645998
29,Simulator,10.0,0.25,30,0.5,8,0.09249054074015158,5.81320885478118,1788.22270939325,1971.6938193022352
30,Simulator,10.0,0.25,30,0.7,2,0.003439168305703849,4.1775463757097056,1981.312907215348,1800.602591907212
31,Simulator,10.0,0.25,30,0.7,4,0.007224118316268487,4.318753508934787,1948.7102228478727,1820.52871389642
32,Simulator,10.0,0.25,30,0.7,8,0.013742646123972769,4.53852082200067,1890.233659546946,1856.561304069859
33,Simulator,10.0,0.25,30,1.0,2,0.0006981038598387606,4.002967332870035,1993.5830737306712,2182.8890626661682
34,Simulator,10.0,0.25,30,1.0,4,0.0007562909657606453,4.0073240851242,1961.7575628031816,2164.6743325449033
35,Simulator,10.0,0.25,30,1.0,8,0.0007864680541371741,4.003719233657614,1913.9027991221399,2131.4685984603216
36,Simulator,10.0,1.0,5,0.3,2,0.5155176051255288,1.8916262911362587,246.43276777082764,333.04104178311695
37,Simulator,10.0,1.0,5,0.3,4,0.5960155815247635,2.327872980906409,206.74014822900529,331.53870477990256
38,Simulator,10.0,1.0,5,0.3,8,0.6563482225862145,2.7564815484851253,178.36104005236322,329.5274475079544
39,Simulator,10.0,1.0,5,0.5,2,0.4158593150395426,1.5154985231887579,296.4135581813416,342.8195138950576
40,Simulator,10.0,1.0,5,0.5,4,0.4695506043136644,1.7078064011654,268.9284089459898,343.5223911121713
41,Simulator,10.0,1.0,5,0.5,8,0.513791615494407,1.8772369060492662,248.76159682073512,343.13139583551674
42,Simulator,10.0,1.0,5,0.7,2,0.31889247192260645,1.2424691840515645,340.12628007269586,353.93016386443014
43,Simulator,10.0,1.0,5,0.7,4,0.35211708538780623,1.3361329157357449,324.45189866289047,355.4812406855706
44,Simulator,10.0,1.0,5,0.7,8,0.38017538017538016,1.402496582980388,313.0457610069369,356.2671879128299
45,Simulator,10.0,1.0,5,1.0,2,0.21356011495021052,0.9990074322190435,394.0017599640774,378.06974693144207
46,Simulator,10.0,1.0,5,1.0,4,0.2132942370084622,0.9982004758912167,393.4651199925963,377.6622693862389
47,Simulator,10.0,1.0,5,1.0,8,0.2120462230981121,0.9959419196418257,391.5227887183343,376.6699568812948
48,Simulator,10.0,1.0,15,0.3,2,0.003116378299284015,1.5292395873943363,501.56538659360143,606.6415206862172
49,Simulator,10.0,1.0,15,0.3,4,0.0249723336947652,2.0243977620408438,496.87820052729745,737.6448591336183
50,Simulator,10.0,1.0,15,0.3,8,0.08766117076238825,2.654019723818298,469.96229556821845,862.0644420537677
51,Simulator,10.0,1.0,15,0.5,2,8.881586251304483e-05,1.0742206700638608,506.01949202200893,582.7911832484052
52,Simulator,10.0,1.0,15,0.5,4,0.0004544648399397003,1.1528102537520866,506.9594414884744,606.6897862767767
53,Simulator,10.0,1.0,15,0.5,8,0.0010695427985994619,1.2900616709604575,499.9097745064614,642.5965111776279
54,Simulator,10.0,1.0,15,0.7,2,0.0,1.0005194224730862,507.7091517178912,728.7177370114414
55,Simulator,10.0,1.0,15,0.7,4,2.2497440916095794e-05,0.9999839090600899,503.1265022499605,726.9740828044528
56,Simulator,10.0,1.0,15,0.7,8,0.0,1.0044007832216213,498.6742647794834,724.0645480632446
57,Simulator,10.0,1.0,15,1.0,2,0.0,0.9999885435675177,519.4528108364357,997.0080566333008
58,Simulator,10.0,1.0,15,1.0,4,0.0,0.9947590834857305,508.6131153278071,991.915601767582
59,Simulator,10.0,1.0,15,1.0,8,0.0,1.0001727631863102,505.2274740824779,985.4641103569683
60,Simulator,10.0,1.0,30,0.3,2,0.0,1.016440590070807,506.3647871348805,645.8135586403484
61,Simulator,10.0,1.0,30,0.3,4,0.0,1.0202887033302133,500.92558947658443,646.9595430189723
62,Simulator,10.0,1.0,30,0.3,8,0.0,1.057700398400132,500.8277323906676,653.4941532383773
63,Simulator,10.0,1.0,30,0.5,2,0.0,1.0005883392044868,515.662087724029,996.2344396715756
64,Simulator,10.0,1.0,30,0.5,4,0.0,1.0004299009412616,514.4505107746934,993.106906960822
65,Simulator,10.0,1.0,30,0.5,8,0.0,0.9994338840721255,505.24152259680824,985.4669774007141
66,Simulator,10.0,1.0,30,0.7,2,0.0,0.9989415823842699,527.3767857249439,1353.3555345016873
67,Simulator,10.0,1.0,30,0.7,4,0.0,1.0035268354261733,523.6754246182091,1346.8992023030173
68,Simulator,10.0,1.0,30,0.7,8,0.0,0.9990481068777215,514.9550628867137,1333.7176318816573
69,Simulator,10.0,1.0,30,1.0,2,0.0,1.002000764919532,544.1534428731325,1887.087097185011
70,Simulator,10.0,1.0,30,1.0,4,0.0,1.0003237626312624,536.4401388517057,1873.793225616039
71,Simulator,10.0,1.0,30,1.0,8,0.0,0.9998909383332809,521.400943366834,1847.2845462653397
72,Simulator,10.0,4.0,5,0.3,2,0.08149279012235619,0.6853122010607973,119.88953776379253,247.60241997215493
73,Simulator,10.0,4.0,5,0.3,4,0.1485163965490336,0.879667955601862,113.13996749710746,281.4861076771239
74,Simulator,10.0,4.0,5,0.3,8,0.2029672459967952,1.0309886341925816,105.94929461250227,300.61232819082085
75,Simulator,10.0,4.0,5,0.5,2,0.008857543953472826,0.3763037845833211,127.72555891332688,216.64385458195244
76,Simulator,10.0,4.0,5,0.5,4,0.01693533982316692,0.45856639429610446,126.57938329932816,239.67747247184224
77,Simulator,10.0,4.0,5,0.5,8,0.029595604591155796,0.5732295897316884,126.35094673481177,271.2159731651017
78,Simulator,10.0,4.0,5,0.7,2,0.000613900949872197,0.26763511145100716,128.96889891854823,240.68801071928948
79,Simulator,10.0,4.0,5,0.7,4,0.001241176014273524,0.287209893280388,130.5760403721243,246.40869247372382
80,Simulator,10.0,4.0,5,0.7,8,0.0021233083378965835,0.31417897925918165,129.14734469467498,253.9652795107445
81,Simulator,10.0,4.0,5,1.0,2,0.00022205444775058844,0.2507276096863874,132.91116302484016,324.78595163771337
82,Simulator,10.0,4.0,5,1.0,4,0.00016766520611642672,0.25038788850743754,131.91673628746585,324.28504822193685
83,Simulator,10.0,4.0,5,1.0,8,0.00023506497867624836,0.2509555414655124,131.9906460338552,323.70421347629866
84,Simulator,10.0,4.0,15,0.3,2,0.0,0.2520903667388197,131.6367282308172,295.4660072417616
85,Simulator,10.0,4.0,15,0.3,4,0.0,0.2534840197990641,130.98781715321547,295.37931776151066
86,Simulator,10.0,4.0,15,0.3,8,0.0,0.2548126785158153,130.62239778092885,295.25372096063256
87,Simulator,10.0,4.0,15,0.5,2,0.0,0.2503005456628489,137.5872799173769,474.32257413279905
88,Simulator,10.0,4.0,15,0.5,4,0.0,0.249815738967605,136.53966487114624,473.4135370485314
89,Simulator,10.0,4.0,15,0.5,8,0.0,0.24985018955163474,135.21127478213091,471.7519608399013
90,Simulator,10.0,4.0,15,0.7,2,0.0,0.2498220994088757,142.56828524623427,653.4193779414167
91,Simulator,10.0,4.0,15,0.7,4,0.0,0.24930604927709457,141.96577078393653,651.9059396157614
92,Simulator,10.0,4.0,15,0.7,8,0.0,0.24944175394397397,141.0709789452478,648.9423766554945
93,Simulator,10.0,4.0,15,1.0,2,0.0,0.2506130737204593,151.51425354095386,921.9185551444117
94,Simulator,10.0,4.0,15,1.0,4,0.0,0.24915653419793493,149.92021128300672,918.71296828905
95,Simulator,10.0,4.0,15,1.0,8,0.0,0.24858006798012108,148.48753190275838,912.6600405243621
96,Simulator,10.0,4.0,30,0.3,2,0.0,0.2498857639196965,139.33025329547164,563.7482149582524
97,Simulator,10.0,4.0,30,0.3,4,0.0,0.24978414773044372,139.56896208019532,562.7838698122777
98,Simulator,10.0,4.0,30,0.3,8,0.0,0.2490121360875689,137.488697565819,560.3332035848589
99,Simulator,10.0,4.0,30,0.5,2,0.0,0.25092461560414037,151.99890987450294,922.0174646002351
