case_id,model_type,arrival_rate,service_rate,num_servers,warm_percent,spawn_time,blocking_probability,latency,cpu_usage,ram_usage
91,Markov,10.0,4.0,15,0.7,4,2.5298025402937695e-18,0.25000000000146205,143.50000000004488,655.000000000466
92,Markov,10.0,4.0,15,0.7,8,2.5652640226719344e-18,0.250000000002924,143.50000000008873,655.0000000009046
93,Markov,10.0,4.0,15,1.0,2,1.743569288719691e-18,0.25000000000000017,152.50000000000009,925.0
94,Markov,10.0,4.0,15,1.0,4,1.743569288719691e-18,0.25000000000000017,152.50000000000009,925.0
95,Markov,10.0,4.0,15,1.0,8,1.743569288719691e-18,0.25000000000000017,152.50000000000009,925.0
96,Markov,10.0,4.0,30,0.3,2,2.3813871045087323e-18,0.25000000037314285,140.50000001166083,565.0000001259357
97,Markov,10.0,4.0,30,0.3,4,2.67789627659367e-18,0.25000000074628537,140.5000000228551,565.0000002378785
98,Markov,10.0,4.0,30,0.3,8,2.874002719890314e-18,0.2500000014925705,140.50000004524367,565.000000461764
99,Markov,10.0,4.0,30,0.5,2,1.5532957345066798e-18,0.25000000000000144,152.50000000000017,925.0000000000005
100,Markov,10.0,4.0,30,0.5,4,1.6372088711028755e-18,0.25000000000000255,152.5000000000002,925.0000000000008
101,Markov,10.0,4.0,30,0.5,8,1.686964386198996e-18,0.25000000000000483,152.50000000000026,925.0000000000015
102,Markov,10.0,4.0,30,0.7,2,1.008002797031762e-18,0.2500000000000009,164.50000000000014,1285.0000000000002
103,Markov,10.0,4.0,30,0.7,4,1.0314938133801426e-18,0.25000000000000144,164.5000000000002,1285.0000000000005
104,Markov,10.0,4.0,30,0.7,8,1.0447782927138689e-18,0.25000000000000266,164.50000000000023,1285.0000000000007
105,Markov,10.0,4.0,30,1.0,2,8.315116859956236e-19,0.25000000000000017,182.50000000000009,1825.0
106,Markov,10.0,4.0,30,1.0,4,8.315116859956236e-19,0.25000000000000017,182.50000000000009,1825.0
107,Markov,10.0,4.0,30,1.0,8,8.315116859956236e-19,0.25000000000000017,182.50000000000009,1825.0
108,Markov,15.0,0.25,5,0.3,2,0.8740790265932016,5.219296338877948,384.7227854557019,372.82480955893493
109,Markov,15.0,0.25,5,0.3,4,0.8930734465739374,6.161224470426467,331.22960410079054,362.1389874781298
110,Markov,15.0,0.25,5,0.3,8,0.9122031083923043,7.521164216609956,277.35309316220156,351.3525442791732
111,Markov,15.0,0.25,5,0.5,2,0.8633246029089958,4.801908643086128,415.0457561143904,379.96683425768384
112,Markov,15.0,0.25,5,0.5,4,0.8768797117223802,5.3400060339646,376.87256328793046,372.3559092424962
113,Markov,15.0,0.25,5,0.5,8,0.8905330554163704,6.016472732281164,338.42151528991997,364.6777152165177
114,Markov,15.0,0.25,5,0.7,2,0.8525876044097672,4.445809024748431,445.32127625882754,387.16643537792083
115,Markov,15.0,0.25,5,0.7,4,0.8607128109924316,4.710293078653419,422.44041926008094,382.613567071991
116,Markov,15.0,0.25,5,0.7,8,0.8688979329306452,5.009812278692678,399.39047223105615,378.0234622764349
117,Markov,15.0,0.25,5,1.0,2,0.8365182050967246,4.000000000000002,490.63647701562985,398.0890769419653
118,Markov,15.0,0.25,5,1.0,4,0.8365182050967246,4.000000000000002,490.63647701562985,398.0890769419653
119,Markov,15.0,0.25,5,1.0,8,0.8365182050967246,4.000000000000002,490.63647701562985,398.0890769419653
120,Markov,15.0,0.25,15,0.3,2,0.6241006685392759,5.216890549385359,1148.4511602926405,1113.0678632424551
121,Markov,15.0,0.25,15,0.3,4,0.6802361627754073,6.1588267047229595,990.5245641006109,1083.141542239378
122,Markov,15.0,0.25,15,0.3,8,0.7371538447113514,7.520264412871475,830.3453147910698,1052.2770705760245
123,Markov,15.0,0.25,15,0.5,2,0.5924637623453611,4.798910289168178,1237.575405714977,1134.0613487788742
124,Markov,15.0,0.25,15,0.5,4,0.6323319916543801,5.337339280397953,1125.445756718499,1113.127987743024
125,Markov,15.0,0.25,15,0.5,8,0.6728022888110268,6.016002372884623,1011.591917408949,1091.5697961709707
126,Markov,15.0,0.25,15,0.7,2,0.5611198301453292,4.443093645124244,1325.8925754402567,1155.855871128234
127,Markov,15.0,0.25,15,0.7,4,0.5848716546441873,4.708028574199014,1259.1126991744013,1143.6074646381728
128,Markov,15.0,0.25,15,0.7,8,0.6090110721920318,5.0095685388688524,1191.2307790848786,1131.0361880634491
129,Markov,15.0,0.25,15,1.0,2,0.5148794687028414,4.000000000000001,1456.2543620136464,1191.072318778295
130,Markov,15.0,0.25,15,1.0,4,0.5148794687028414,4.000000000000001,1456.2543620136464,1191.072318778295
131,Markov,15.0,0.25,15,1.0,8,0.5148794687028414,4.000000000000001,1456.2543620136464,1191.072318778295
132,Markov,15.0,0.25,30,0.3,2,0.2631676771904128,5.203910717245135,2250.8180538284178,2179.657839513924
133,Markov,15.0,0.25,30,0.3,4,0.36686915913677876,6.147036038944731,1960.9659560999135,2143.2977639485784
134,Markov,15.0,0.25,30,0.3,8,0.4770082886718666,7.51362438317458,1652.0694438335504,2094.172616453374
135,Markov,15.0,0.25,30,0.5,2,0.20732002534321292,4.775999024052032,2406.613041994898,2206.0184818650687
136,Markov,15.0,0.25,30,0.5,4,0.27700438985021786,5.316052686977414,2212.6971127649895,2190.147649959314
137,Markov,15.0,0.25,30,0.5,8,0.3527463139228134,6.003951875656904,2001.02176207454,2163.8712474584627
138,Markov,15.0,0.25,30,0.7,2,0.15627555943655586,4.412409710295913,2548.6468666642018,2235.98086967624
139,Markov,15.0,0.25,30,0.7,4,0.19376107083900493,4.677191634945082,2445.101147249019,2235.1237902320127
140,Markov,15.0,0.25,30,0.7,8,0.23572764090104162,4.989469196014197,2328.6624934773477,2229.0145862275003
141,Markov,15.0,0.25,30,1.0,2,0.0962668120092057,4.0,2716.975572692935,2342.2399127944764
142,Markov,15.0,0.25,30,1.0,4,0.0962668120092057,4.0,2716.975572692935,2342.2399127944764
143,Markov,15.0,0.25,30,1.0,8,0.0962668120092057,4.0,2716.975572692935,2342.2399127944764
144,Markov,15.0,1.0,5,0.3,2,0.6642144184667828,1.8923742793075917,265.5338392838505,342.62916824772765
145,Markov,15.0,1.0,5,0.3,4,0.722671649982102,2.3178021884899493,224.65270270911978,337.1726999561244
146,Markov,15.0,1.0,5,0.3,8,0.7627733619284334,2.728786113275404,196.58567824496714,333.2042677442845
147,Markov,15.0,1.0,5,0.5,2,0.5872923026839298,1.513365528699009,319.4633275519294,354.9183406282107
148,Markov,15.0,1.0,5,0.5,4,0.6283789538221272,1.6980046167371368,290.7868877287924,351.65183525040345
149,Markov,15.0,1.0,5,0.5,8,0.656741435890062,1.850340197719637,270.97722689928287,349.2563532240561
150,Markov,15.0,1.0,5,0.7,2,0.51337850863292,1.2576076972155177,371.24806184965314,367.6094969245538
151,Markov,15.0,1.0,5,0.7,4,0.5374991696797138,1.3334745135902286,354.4569319574345,366.1307592252434
152,Markov,15.0,1.0,5,0.7,8,0.5542807596792592,1.3908553705927995,342.7698178321149,365.0525889689127
153,Markov,15.0,1.0,5,1.0,2,0.41034054195845354,1.0000000000000002,443.39970166053666,388.448918706232
154,Markov,15.0,1.0,5,1.0,4,0.41034054195845354,1.0000000000000002,443.39970166053666,388.448918706232
155,Markov,15.0,1.0,5,1.0,8,0.41034054195845354,1.0000000000000002,443.39970166053666,388.448918706232
156,Markov,15.0,1.0,15,0.3,2,0.0918368742661503,1.8194398557341156,715.5696131029348,908.5493848557903
157,Markov,15.0,1.0,15,0.3,4,0.20891517735427179,2.289440626233713,640.1751189640295,962.4447347747744
158,Markov,15.0,1.0,15,0.3,8,0.3144095046955367,2.7447138017443895,568.9789765254588,978.3941690437944
159,Markov,15.0,1.0,15,0.5,2,0.014887402451634835,1.33585804729995,756.427803850665,821.0960351658982
160,Markov,15.0,1.0,15,0.5,4,0.043229988574032846,1.5731216862237427,744.9578084590781,901.9599254945724
161,Markov,15.0,1.0,15,0.5,8,0.08680375358090199,1.8192118259706858,721.2664832039072,965.7056514902636
162,Markov,15.0,1.0,15,0.7,2,0.0013839238131274022,1.0603946348413607,758.1491462939226,820.5023723839436
163,Markov,15.0,1.0,15,0.7,4,0.002722313791949849,1.1155832003612067,759.6184410106779,844.4302104053771
164,Markov,15.0,1.0,15,0.7,8,0.005555688826734681,1.2090314064122567,761.6604793200006,884.4008812386178
165,Markov,15.0,1.0,15,1.0,2,0.000221180160393507,0.9999999999999996,764.8374325821104,1049.9668229759409
166,Markov,15.0,1.0,15,1.0,4,0.000221180160393507,0.9999999999999996,764.8374325821104,1049.9668229759409
167,Markov,15.0,1.0,15,1.0,8,0.000221180160393507,0.9999999999999996,764.8374325821104,1049.9668229759409
168,Markov,15.0,1.0,30,0.3,2,1.722428952999317e-10,1.172337759622424,762.0477322520204,806.3279876992628
169,Markov,15.0,1.0,30,0.3,4,6.727060024201563e-08,1.344675273978561,769.8028690322209,883.8798184799373
170,Markov,15.0,1.0,30,0.3,8,1.5258070009546155e-05,1.6892394916532432,785.2963935305193,1038.9198799788414
171,Markov,15.0,1.0,30,0.5,2,2.927670255592864e-15,1.0004423603207788,765.0232239168381,1050.2985932165257
172,Markov,15.0,1.0,30,0.5,4,2.1263397344046503e-14,1.0008847206414853,765.043130131256,1050.4976553608326
173,Markov,15.0,1.0,30,0.5,8,9.498233859705613e-14,1.0017694412823817,765.0829425600409,1050.8957796491918
174,Markov,15.0,1.0,30,0.7,2,9.507548877650207e-18,1.000000010833465,777.0000005687564,1410.0000073125893
175,Markov,15.0,1.0,30,0.7,4,2.005919133492992e-17,1.0000000216669307,777.0000010562625,1410.0000121876487
176,Markov,15.0,1.0,30,0.7,8,3.182865541089012e-17,1.0000000433338618,777.0000020312741,1410.000021937768
177,Markov,15.0,1.0,30,1.0,2,-6.328778961964962e-18,0.9999999999999993,794.9999999999994,1950.0
178,Markov,15.0,1.0,30,1.0,4,-6.328778961964962e-18,0.9999999999999993,794.9999999999994,1950.0
179,Markov,15.0,1.0,30,1.0,8,-6.328778961964962e-18,0.9999999999999993,794.9999999999994,1950.0
180,Markov,15.0,4.0,5,0.3,2,0.24791176537297524,0.7269586890498083,158.01097960197313,299.80278688249297
181,Markov,15.0,4.0,5,0.3,4,0.3246695383363248,0.8577009232051604,145.94467386762926,311.546887900832
182,Markov,15.0,4.0,5,0.3,8,0.37249976845352895,0.9482563943055431,138.22557540443123,316.86305022102874
183,Markov,15.0,4.0,5,0.5,2,0.07685286634122804,0.46613943227097393,183.9811841240923,285.6293193065683
184,Markov,15.0,4.0,5,0.5,4,0.11236112535664304,0.5395591507129268,179.91068131764862,306.17603804372214
185,Markov,15.0,4.0,5,0.5,8,0.1399237320486317,0.5913035271003505,176.38623229445273,318.4770443554437
186,Markov,15.0,4.0,5,0.7,2,0.01689873539302264,0.31848708843266277,190.8009390862539,280.9519799417583
187,Markov,15.0,4.0,5,0.7,4,0.02450532330375682,0.35685156704788623,191.0353564751922,296.41751797715693
188,Markov,15.0,4.0,5,0.7,8,0.03300374731723679,0.3952734456893264,191.072960396146,311.453338609947
189,Markov,15.0,4.0,5,1.0,2,0.0035702861185134102,0.25,193.09395992572317,337.3661142705557
190,Markov,15.0,4.0,5,1.0,4,0.0035702861185134102,0.25,193.09395992572317,337.3661142705557
191,Markov,15.0,4.0,5,1.0,8,0.0035702861185134102,0.25,193.09395992572317,337.3661142705557
192,Markov,15.0,4.0,15,0.3,2,3.924011621847937e-11,0.2691097531744377,193.64576967280615,317.174312542708
193,Markov,15.0,4.0,15,0.3,4,3.849515147273679e-10,0.28821950497924126,194.50570843857298,325.7737007967297
194,Markov,15.0,4.0,15,0.3,8,4.015067489527329e-09,0.326438981195047,196.225584174489,342.9724644178371
195,Markov,15.0,4.0,15,0.5,2,3.865405473006229e-15,0.2500146688493018,198.75068760231034,487.50742610495894
196,Markov,15.0,4.0,15,0.5,4,6.045964556660505e-15,0.2500293376985948,198.75134770052804,487.5140270871404
197,Markov,15.0,4.0,15,0.5,8,7.823108792183198e-15,0.25005867539717547,198.75266789696383,487.5272290515014
198,Markov,15.0,4.0,15,0.7,2,8.168251149483034e-17,0.25000000104409087,204.75000004894176,667.500000528571
199,Markov,15.0,4.0,15,0.7,4,9.202459967862846e-17,0.2500000020881816,204.7500000959258,667.5000009984118
0,Simulator,10.0,0.25,5,0.3,2,0.8113515494021117,5.174575017769813,376.3612849733266,370.1922454721628
1,Simulator,10.0,0.25,5,0.3,4,0.841248334073745,6.1705014590218035,322.40498327564404,360.17525999320674
2,Simulator,10.0,0.25,5,0.3,8,0.8676345482224411,7.47837956721009,266.4209945369666,349.56630027936666
3,Simulator,10.0,0.25,5,0.5,2,0.7956067802615118,4.74902341840452,407.2832989232453,377.49361530026744
4,Simulator,10.0,0.25,5,0.5,4,0.8177292167869553,5.368291368348162,367.9447178189183,370.06740275763724
5,Simulator,10.0,0.25,5,0.5,8,0.8356049227734313,5.992437062591971,327.0055571109989,362.0899975772883
6,Simulator,10.0,0.25,5,0.7,2,0.7841565847268244,4.461484964690615,439.2162944017764,385.286113896484
7,Simulator,10.0,0.25,5,0.7,4,0.7949869102656938,4.753208431434465,414.632339726821,380.40393558033844
8,Simulator,10.0,0.25,5,0.7,8,0.8070061337310354,5.075574996568414,389.4331167550043,375.19102258265093
9,Simulator,10.0,0.25,5,1.0,2,0.7563711524495839,3.990744699300126,483.73980424134896,396.3836335186443
10,Simulator,10.0,0.25,5,1.0,4,0.7580050499407861,4.009243595496458,482.80848673219657,395.8956095371818
11,Simulator,10.0,0.25,5,1.0,8,0.7593782592605053,4.030688984877976,480.7806856961219,394.88585422369687
12,Simulator,10.0,0.25,15,0.3,2,0.44461229159493054,5.180313111091182,1110.8591133184489,1092.5072280395273
13,Simulator,10.0,0.25,15,0.3,4,0.52183184289558,6.093225967074491,951.022257476084,1066.8027757768782
14,Simulator,10.0,0.25,15,0.3,8,0.6153103034744661,7.573421266993168,788.5026313645268,1038.4939824219914
15,Simulator,10.0,0.25,15,0.5,2,0.40259060432584143,4.789115298947744,1196.4283042093884,1111.2637762477495
16,Simulator,10.0,0.25,15,0.5,4,0.4635558128144619,5.362890242105763,1084.8629946101667,1094.1651765570255
17,Simulator,10.0,0.25,15,0.5,8,0.5191390526873597,6.060940696189028,964.3053406098114,1071.4848550876816
18,Simulator,10.0,0.25,15,0.7,2,0.3599551056240207,4.421539872773467,1279.9369832334407,1132.8820514085392
19,Simulator,10.0,0.25,15,0.7,4,0.3934107661380389,4.695037818388426,1209.4757523978624,1121.1691863352087
20,Simulator,10.0,0.25,15,0.7,8,0.42822567935700295,5.002867200917995,1134.0143858867073,1105.6238421264788
21,Simulator,10.0,0.25,15,1.0,2,0.29862282337961155,3.9853133337675266,1392.2786687960113,1175.1357827475058
22,Simulator,10.0,0.25,15,1.0,4,0.29517191343679505,3.998169552948097,1383.1901469583001,1170.4007102635876
23,Simulator,10.0,0.25,15,1.0,8,0.29687823506406863,4.011042270710277,1364.3548750701775,1160.7962330075363
24,Simulator,10.0,0.25,30,0.3,2,0.031904666085362306,5.107599282063854,1933.8281022949077,1881.1946559344763
25,Simulator,10.0,0.25,30,0.3,4,0.10725382208114141,6.052907034865972,1785.1041535751776,1982.822763408374
26,Simulator,10.0,0.25,30,0.3,8,0.2346785233456652,7.46648670330847,1526.32643781605,2008.7705095839199
27,Simulator,10.0,0.25,30,0.5,2,0.011754922233210464,4.584545779479731,1964.652549046124,1797.3495650708812
28,Simulator,10.0,0.25,30,0.5,4,0.03807881717885437,5.083047595042495,1909.2917586040833,1891.301835087023
29,Simulator,10.0,0.25,30,0.5,8,0.08829035777867111,5.838968797653438,1786.3050307785788,1968.8826911090173
30,Simulator,10.0,0.25,30,0.7,2,0.003099243155838031,4.136677101292399,1966.443054255185,1790.2121171485605
31,Simulator,10.0,0.25,30,0.7,4,0.007246049151047908,4.344589398770274,1964.274881609333,1834.7737315467527
32,Simulator,10.0,0.25,30,0.7,8,0.01589533744452769,4.585966737310039,1906.2624245629459,1867.1954201187507
33,Simulator,10.0,0.25,30,1.0,2,0.0010702657638881066,3.9963667780191545,1988.796191121623,2181.91214784795
34,Simulator,10.0,0.25,30,1.0,4,0.000617149910284689,3.982321805305166,1955.1263521621468,2163.321024250802
35,Simulator,10.0,0.25,30,1.0,8,0.0004797453839133182,3.9807910482826427,1909.6797824859582,2130.606758330493
36,Simulator,10.0,1.0,5,0.3,2,0.5148438804474871,1.8923969215505443,246.50162172356087,333.00541396615085
37,Simulator,10.0,1.0,5,0.3,4,0.6000244070203465,2.345655546726083,206.76922264737547,331.64670485241845
38,Simulator,10.0,1.0,5,0.3,8,0.6558041648205583,2.7522613980389177,177.98567627987873,329.21807678800343
39,Simulator,10.0,1.0,5,0.5,2,0.4104924789713607,1.508664297008062,295.80414011154335,342.5667911632624
40,Simulator,10.0,1.0,5,0.5,4,0.4652771569065713,1.701317504182507,268.5117541031584,343.59370977319793
41,Simulator,10.0,1.0,5,0.5,8,0.5092122443058175,1.8751283935768546,248.54425108007607,343.10016937540547
42,Simulator,10.0,1.0,5,0.7,2,0.32116502683363146,1.2519775308508907,339.69254412127765,353.8210369190489
43,Simulator,10.0,1.0,5,0.7,4,0.35526155008275845,1.3360250810029821,324.97479297569737,355.80978826339106
44,Simulator,10.0,1.0,5,0.7,8,0.37539665631342295,1.4056891624241292,313.1044540259232,356.2312968856967
45,Simulator,10.0,1.0,5,1.0,2,0.21306506811013934,1.0019478211945467,393.793672014546,378.02728000296963
